order	family	subfamily	genus	subgenus	species	spauthor	year_described	common_name	gaa_name	synonymies	itis_names	iucn	isocc	intro_isocc	aweb_uid	uri/guid	taxon_notes_public
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		resplendens	Biju, Shouche, Dubois, Dutta & Bossuyt, 2010	2010	Resplendent Shrub Frog	Raorchestes resplendens			Critically Endangered (CR)	IN		7509	https://amphibiaweb.org/species/7509	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		rezakhani	Al-Razi, Maria & Muzaffar, 2020	2020	Reza Khan's bush frog					BD		9169	https://amphibiaweb.org/species/9169	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		sanjappai	Garg, Suyesh, Das, Bee & Biju, 2021	2021	Sanjappa’s Shrub Frog					IN		9333	https://amphibiaweb.org/species/9333	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		shillongensis	(Pillai & Chanda, 1973)			Raorchestes shillongensis	Pseudophilautus shillongensis		Critically Endangered (CR)	IN		4452	https://amphibiaweb.org/species/4452	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		signatus	(Boulenger, 1882)			Raorchestes signatus			Endangered (EN)	IN		4454	https://amphibiaweb.org/species/4454	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		silentvalley	Zachariah, Cyriac, Chandramohan, Ansil, Mathew, Raju & Abraham, 2016	2016	Silent Valley bush frog					IN		8489	https://amphibiaweb.org/species/8489	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		sushili	(Biju & Bossuyt, 2009)	2009		Raorchestes sushili			Critically Endangered (CR)	IN		7264	https://amphibiaweb.org/species/7264	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		theuerkaufi	Zachariah, Dinesh, Kunhikrishnan, Das, Raju, Radhakrishnan, Palot & Kalesh, 2011	2011						IN		7686	https://amphibiaweb.org/species/7686	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		thodai	Zachariah, Dinesh, Kunhikrishnan, Das, Raju, Radhakrishnan, Palot & Kalesh, 2011	2011						IN		7687	https://amphibiaweb.org/species/7687	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		tinniens	(Jerdon, 1853)			Raorchestes tinniens			Endangered (EN)	IN		6078	https://amphibiaweb.org/species/6078	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		travancoricus	(Boulenger, 1891)		Travancore Bush Frog	Raorchestes travancoricus			Endangered (EN)	IN		4462	https://amphibiaweb.org/species/4462	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		tuberohumerus	(Kuramoto & Joshy, 2003)	2003		Raorchestes tuberohumerus			Data Deficient (DD)	IN		6263	https://amphibiaweb.org/species/6263	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		uthamani	Zachariah, Dinesh, Kunhikrishnan, Das, Raju, Radhakrishnan, Palot & Kalesh, 2011	2011						IN		7688	https://amphibiaweb.org/species/7688	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		vellikkannan	Garg, Suyesh, Das, Bee & Biju, 2021	2021	Silver-eyed Shrub Frog					IN		9334	https://amphibiaweb.org/species/9334	
Anura	Rhacophoridae	Rhacophorinae	Raorchestes		yadongensis	Zhang, Shu, Liu, Dong & Guo, 2022	2022						CN		9580	https://amphibiaweb.org/species/9580	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		annamensis	Smith, 1924			Rhacophorus annamensis	Rhacophorus notater		Least Concern (LC)	VN		4494	https://amphibiaweb.org/species/4494	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		baluensis	Inger, 1954			Rhacophorus baluensis			Least Concern (LC)	MY		4499	https://amphibiaweb.org/species/4499	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		barisani	Harvey, Pemberton & Smith, 2002			Rhacophorus barisani			Least Concern (LC)	ID		6016	https://amphibiaweb.org/species/6016	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		bengkuluensis	Streicher, Hamidy, Harvey, Anders, Shaney, Kurniawan & Smith, 2014	2014					Vulnerable (VU)	ID		8243	https://amphibiaweb.org/species/8243	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		bifasciatus	Van Kampen, 1923	1923		Rhacophorus bifasciatus			Least Concern (LC)	ID		7360	https://amphibiaweb.org/species/7360	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		bipunctatus	Ahl, 1927		Double-spotted Orange-webbed Treefrog	Rhacophorus bipunctatus			Least Concern (LC)	BT,CN,IN,MM,VN		4501	https://amphibiaweb.org/species/4501	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		borneensis	Matsui, Shimada & Sudin, 2013	2013	Bornean Smaller Gliding Frog					MY		8049	https://amphibiaweb.org/species/8049	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		calcadensis	Ahl, 1927			Rhacophorus calcadensis			Endangered (EN)	IN		4503	https://amphibiaweb.org/species/4503	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		calcaneus	Smith, 1924			Rhacophorus calcaneus	Rhacophorus chuyangsinensis		Endangered (EN)	LA,VN		4504	https://amphibiaweb.org/species/4504	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		catamitus	Harvey, Pemberton & Smith, 2002			Rhacophorus catamitus			Least Concern (LC)	ID		6017	https://amphibiaweb.org/species/6017	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		edentulus	Müller, 1894		Celebes Flying Frog	Rhacophorus edentulus			Least Concern (LC)	ID		4507	https://amphibiaweb.org/species/4507	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		exechopygus	Inger, Orlov & Darevsky, 1999			Rhacophorus exechopygus			Least Concern (LC)	LA,VN		5508	https://amphibiaweb.org/species/5508	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		georgii	Roux, 1904			Rhacophorus georgii			Least Concern (LC)	ID		4512	https://amphibiaweb.org/species/4512	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		helenae	Rowley, Tran, Hoang & Le, 2012	2012	Helen’s Tree Frog	Rhacophorus helenae			Endangered (EN)	VN		7957	https://amphibiaweb.org/species/7957	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		hoabinhensis	Nguyen, Pham, Nguyen, Ninh & Ziegler, 2017	2017	Hoa Binh Treefrog					VN		8770	https://amphibiaweb.org/species/8770	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		hoanglienensis	Orlov, Lathrop, Murphy & Ho, 2001			Rhacophorus hoanglienensis			Data Deficient (DD)	VN		5851	https://amphibiaweb.org/species/5851	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		indonesiensis	Hamidy & Kurniati, 2015	2015					Vulnerable (VU)	ID		8333	https://amphibiaweb.org/species/8333	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		kio	Ohler & Delorme, 2006	2006	Asian Black-webbed Treefrog	Rhacophorus kio			Least Concern (LC)	KH,CN,IN,LA,TH,VN		6703	https://amphibiaweb.org/species/6703	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		laoshan	Mo, Jiang, Xie & Ohler, 2008	2008					Data Deficient (DD)	CN		7165	https://amphibiaweb.org/species/7165	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		larissae	Ostroshabov, Orlov & Nguyen, 2013	2013						VN		8142	https://amphibiaweb.org/species/8142	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		lateralis	Boulenger, 1883	2000		Rhacophorus lateralis			Endangered (EN)	IN		6544	https://amphibiaweb.org/species/6544	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		malabaricus	Jerdon, 1870			Rhacophorus malabaricus			Least Concern (LC)	IN		4518	https://amphibiaweb.org/species/4518	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		margaritifer	(Schlegel, 1837)			Rhacophorus margaritifer			Least Concern (LC)	ID		5786	https://amphibiaweb.org/species/5786	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		marmoridorsum	Orlov, 2008	2008		Rhacophorus marmoridorsum			Vulnerable (VU)	VN		7206	https://amphibiaweb.org/species/7206	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		modestus	Boulenger, 1920			Rhacophorus modestus			Least Concern (LC)	ID		4520	https://amphibiaweb.org/species/4520	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		monticola	Boulenger, 1896			Rhacophorus monticola			Vulnerable (VU)	ID		4522	https://amphibiaweb.org/species/4522	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		napoensis	Li, Liu, Yu & Sun, 2022	2022	Napo tree frog (English); 那坡树蛙 (Chinese)					CN		9575	https://amphibiaweb.org/species/9575	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		nigropalmatus	Boulenger, 1895		Wallace's Flying Frog, Wallace’s Treefrog	Rhacophorus nigropalmatus			Least Concern (LC)	ID,MY,MM,TH		4524	https://amphibiaweb.org/species/4524	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		norhayatii	Chan & Grismer, 2010	2010	Norhayati's Gliding Frog, Wallace’s Orange-sided Treefrog					ID,MY,MM,TH		7508	https://amphibiaweb.org/species/7508	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		orlovi	Ziegler & Köhler, 2001			Rhacophorus orlovi			Least Concern (LC)	KH,LA,VN		5922	https://amphibiaweb.org/species/5922	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		pardalis	Günther, 1858		Harlequin Tree Frog, Gliding Tree Frog, Panther Tree Frog	Rhacophorus pardalis			Least Concern (LC)	PH,MY,ID		4529	https://amphibiaweb.org/species/4529	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		poecilonotus	Boulenger, 1920			Rhacophorus poecilonotus			Least Concern (LC)	ID		4530	https://amphibiaweb.org/species/4530	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		pseudomalabaricus	Vasudevan & Dutta, 2000	2000	Anaimalai Flying Frog, Anaimalai gliding frog, False Malabar gliding frog, False Malabar Tree Frog, Parachuting Frog	Rhacophorus pseudomalabaricus			Critically Endangered (CR)	IN		6527	https://amphibiaweb.org/species/6527	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		reinwardtii	(Schlegel, 1840)		Reinwardt's Flying Frog, Black-webbed Treefrog, Green Flying Frog	Rhacophorus reinwardtii	Hyla reinwardtii	Hyla reinwardtii	Near Threatened (NT)	ID,MY		4532	https://amphibiaweb.org/species/4532	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		rhodopus	Liu & Hu, 1960	2007		Rhacophorus rhodopus	Rhacophorus namdaphaensis	Rhacophorus namdaphaensis	Least Concern (LC)	KH,CN,IN,LA,TH,VN		7016	https://amphibiaweb.org/species/7016	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		robertingeri	Orlov, Poyarkov, Vassilieva, Ananjeva, Nguyen, Sang & Geissler, 2012	2012		Rhacophorus robertingeri			Least Concern (LC)	VN		7835	https://amphibiaweb.org/species/7835	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		spelaeus	Orlov, Gnophanxay, Phimminith & Phomphoumy, 2010	2010		Rhacophorus spelaeus			Vulnerable (VU)	LA		7481	https://amphibiaweb.org/species/7481	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		subansiriensis	Mathew & Sen, 2009	2009						IN		7322	https://amphibiaweb.org/species/7322	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		translineatus	Wu			Rhacophorus translineatus			Data Deficient (DD)	CN,IN		4540	https://amphibiaweb.org/species/4540	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		tuberculatus	(Anderson, 1871)	1871		Rhacophorus tuberculatus			Data Deficient (DD)	IN,CN		4541	https://amphibiaweb.org/species/4541	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		turpes	Smith, 1940			Rhacophorus turpes			Data Deficient (DD)	MM		4543	https://amphibiaweb.org/species/4543	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		vampyrus	Rowley, Le, Thi, Stuart & Hoang, 2010	2010	Vampire Flying Frog	Rhacophorus vampyrus			Endangered (EN)	VN		7611	https://amphibiaweb.org/species/7611	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		vanbanicus		2019	Van Ban Treefrog					VN		9114	https://amphibiaweb.org/species/9114	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		verrucopus	Huang, 1983			Rhacophorus verrucopus			Near Threatened (NT)	CN		4544	https://amphibiaweb.org/species/4544	
Anura	Rhacophoridae	Rhacophorinae	Rhacophorus		viridimaculatus	Ostroshabov, Orlov & Nguyen, 2013	2013						VN		8143	https://amphibiaweb.org/species/8143	
Anura	Rhacophoridae	Rhacophorinae	Taruga		eques	(Günther, 1858)		Saddled Tree frog	Taruga eques			Endangered (EN)	LK		4474	https://amphibiaweb.org/species/4474	
Anura	Rhacophoridae	Rhacophorinae	Taruga		fastigo	(Manamendra-Arachchi & Pethiyagoda, 2001)	2001		Taruga fastigo			Endangered (EN)	LK		6414	https://amphibiaweb.org/species/6414	
Anura	Rhacophoridae	Rhacophorinae	Taruga		longinasus	(Ahl, 1927)		Sharp-snout saddled tree frog	Taruga longinasus			Endangered (EN)	LK		4480	https://amphibiaweb.org/species/4480	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		albopunctatum	(Liu & Hu, 1962)	1962		Theloderma albopunctatum			Data Deficient (DD)	CN		8423	https://amphibiaweb.org/species/8423	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		annae	Nguyen, Pham, Nguyen, Ngo & Ziegler, 2016	2016	Anna's Mossy Frog, Ech cay san an-na (Vietnamese), Annas Moosfrosch (German)					VN		8520	https://amphibiaweb.org/species/8520	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		asperum	(Boulenger, 1886)		Hill Garden Bug-eyed Frog, Pied Wart Frog	Theloderma asperum	Philautus albopunctatus, Ixalus asper, Rhacophorus asperrimus	Philautus albopunctatus, Ixalus asper, Rhacophorus asperrimus	Least Concern (LC)	KH,CN,IN,ID,LA,MY,MM,TH,VN		4547	https://amphibiaweb.org/species/4547	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		auratum	Poyarkov, Kropachev, Gogoleva & Orlov, 2018	2018	Golden Bug-eyed Frog; ´Êch Cây Sân Vàng.					VN		8836	https://amphibiaweb.org/species/8836	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		baibungense	(Jiang, Fei & Huang, 2009)	2009			Theloderma baibengense		Data Deficient (DD)	CN		8431	https://amphibiaweb.org/species/8431	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	bicolor	(Bourret, 1937)			Theloderma bicolor			Endangered (EN)	VN		4548	https://amphibiaweb.org/species/4548	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	corticale	(Boulenger, 1903)			Theloderma corticale			Least Concern (LC)	VN		4549	https://amphibiaweb.org/species/4549	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	gordoni	Taylor, 1962			Theloderma gordoni			Least Concern (LC)	TH,VN		4550	https://amphibiaweb.org/species/4550	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	hekouense	Du, Wang, Liu & Yu, 2022	2022	English name: Hekou Bug-eyed frog; Chinese name: 河口棱皮树蛙 (Hé Kǒu Léng Pí Shù Wā)					CN,VN	,CN,VN	9539	https://amphibiaweb.org/species/9539	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Stelladerma	horridum	(Boulenger, 1903)			Theloderma horridum			Least Concern (LC)	ID,MY,SG,TH		4551	https://amphibiaweb.org/species/4551	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		khoii	Ninh, Nguyen, Nguyen, Hoang, Siliyavong, Nguyen, Le, Le & Ziegler, 2022	2022	Khoi’s Mossy Frog (English); Ếch cây sần khôi (Vietnamese).					VN		9515	https://amphibiaweb.org/species/9515	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	kwangsiense	(Liu and Hu, 1962)			Theloderma kwangsiense			Data Deficient (DD)	CN,VN		5328	https://amphibiaweb.org/species/5328	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		lacustrinum	Sivongxay, Davankham, Phimmachak, Phoumixay & Stuart, 2016	2016						LA		8500	https://amphibiaweb.org/species/8500	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	laeve	(Smith, 1924)			Theloderma laeve	Theloderma bambusicolum, Chirixalus laevis	Chirixalus laevis	Data Deficient (DD)	VN		4370	https://amphibiaweb.org/species/4370	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	lateriticum	Bain, Nguyen & Doan, 2009	2009	Brick-red Bug-eyed Frog, Ech cay san do	Theloderma lateriticum			Least Concern (LC)	VN		7370	https://amphibiaweb.org/species/7370	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	leporosum	Tschudi, 1838			Theloderma leporosum			Least Concern (LC)	ID,MY		4552	https://amphibiaweb.org/species/4552	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	licin	McLeod & Ahmad, 2007	2007		Theloderma licin			Least Concern (LC)	MY,TH,VN		6915	https://amphibiaweb.org/species/6915	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		moloch	(Annandale, 1912)	1912		Theloderma moloch	Nyctixalus moloch	Nyctixalus moloch	Vulnerable (VU)	CN,IN		4379	https://amphibiaweb.org/species/4379	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	nagalandense	Orlov, Dutta, Ghate & Kent, 2006	2006		Theloderma nagalandense			Data Deficient (DD)	IN		6762	https://amphibiaweb.org/species/6762	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	nebulosum	Rowley, Le, Hoang, Dau & Cao, 2011	2011	Misty Moss Frog, &#7870;ch cây s&#7847;n s&#432;&#417;ng mu	Theloderma nebulosum			Endangered (EN)	VN		7738	https://amphibiaweb.org/species/7738	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	palliatum	Rowley, Le, Hoang, Dau & Cao, 2011	2011	Cloaked Moss Frog; Éch cây sân trá hinh	Theloderma palliatum	Theloderma chuyangsinense		Endangered (EN)	VN		7739	https://amphibiaweb.org/species/7739	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	petilum	(Stuart & Heatwole, 2004)	2004		Theloderma petilum			Vulnerable (VU)	LA,TH,VN		6259	https://amphibiaweb.org/species/6259	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	phrynoderma	(Ahl, 1927)			Theloderma phrynoderma			Least Concern (LC)	MM		4553	https://amphibiaweb.org/species/4553	
Anura	Rhacophoridae	Rhacophorinae	Theloderma		pyaukkya	Dever, 2017	2017	Burmese Camouflaged Tree Frog					MM		8664	https://amphibiaweb.org/species/8664	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	rhododiscus	(Liu & Hu, 1962)			Theloderma rhododiscus	Philautus rhododiscus	Philautus rhododiscus	Near Threatened (NT)	CN,VN		4449	https://amphibiaweb.org/species/4449	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	ryabovi	Orlov, Dutta, Ghate & Kent, 2006	2006		Theloderma ryabovi			Endangered (EN)	VN		6761	https://amphibiaweb.org/species/6761	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Stelladerma	stellatum	Taylor, 1962			Theloderma stellatum			Least Concern (LC)	KH,LA,TH,VN		4555	https://amphibiaweb.org/species/4555	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Theloderma	truongsonense	(Orlov & Ho, 2005)	2005		Theloderma truongsonense	Philautus truongsonensis		Data Deficient (DD)	VN		6664	https://amphibiaweb.org/species/6664	
Anura	Rhacophoridae	Rhacophorinae	Theloderma	Stelladerma	vietnamense	Poyarkov, Orlov, Moiseeva, Pawangkhanant, Ruangsuwan, Vassilieva, Galoyan, Nguyen et al., 2015	2015	South-Vietnamese Bug-Eyed Frog; Ech Cay San Viet Nam (Vietnamese)	Theloderma vietnamense			Least Concern (LC)	KH,VN		8421	https://amphibiaweb.org/species/8421	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		achantharrhena	(Harvey, Pemberton & Smith, 2002)			Rhacophorus achantharrhena	Rhacophorus achantharrhena		Least Concern (LC)	ID		6015	https://amphibiaweb.org/species/6015	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		arboreus	(Okada & Kawano, 1924)		Kinugasa Flying Frog, Forest Green Treefrog	Rhacophorus arboreus	Rhacophorus arboreus		Least Concern (LC)	JP		4496	https://amphibiaweb.org/species/4496	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		arvalis	(Lue, Lai & Chen, 1995)		Farmland Green Flying Frog, Farmland Green Tree Frog	Rhacophorus arvalis	Rhacophorus arvalis		Endangered (EN)	TW		4497	https://amphibiaweb.org/species/4497	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		aurantiventris	(Lue, Lai & Chen, 1994)			Rhacophorus aurantiventris	Rhacophorus aurantiventris		Endangered (EN)	TW		4498	https://amphibiaweb.org/species/4498	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		burmanus	(Andersson, 1939)			Rhacophorus taronensis	Rhacophorus taronensis, Rhacophorus gongshanensis	Rhacophorus gongshanensis	Data Deficient (DD)	CN,IN,MM		4539	https://amphibiaweb.org/species/4539	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		chenfui	(Liu, 1945)			Rhacophorus chenfui	Rhacophorus chenfui, Polypedates chenfui	Polypedates chenfui	Least Concern (LC)	CN		4469	https://amphibiaweb.org/species/4469	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		dennysi	(Blanford, 1881)			Rhacophorus dennysi	Rhacophorus dennysi		Least Concern (LC)	CN,LA,MM,VN		4472	https://amphibiaweb.org/species/4472	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		dorsoviridis	(Bourret, 1937)			Rhacophorus dorsoviridis	Rhacophorus dorsoviridis, Polypedates dorsoviridis	Polypedates dorsoviridis	Data Deficient (DD)	CN,VN		5855	https://amphibiaweb.org/species/5855	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		duboisi	(Ohler, Marquis, Swan & Grosjean, 2000)			Rhacophorus duboisi	Rhacophorus duboisi		Data Deficient (DD)	CN,VN		6194	https://amphibiaweb.org/species/6194	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		dugritei	(David, 1872)			Rhacophorus dugritei	Rhacophorus dugritei, Polypedates dugritei	Polypedates dugritei	Least Concern (LC)	CN,VN		4473	https://amphibiaweb.org/species/4473	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		dulitensis	(Boulenger, 1892)			Rhacophorus dulitensis	Rhacophorus dulitensis		Least Concern (LC)	TH,MY,ID		4506	https://amphibiaweb.org/species/4506	
Anura	Rhacophoridae	Rhacophorinae	Zhangixalus		feae	(Boulenger, 1893)			Rhacophorus feae	Rhacophorus feae		Least Concern (LC)	LA,VN,TH,MM,CN		4475	https://amphibiaweb.org/species/4475	
